Island,lat,lon
FI,20.501955,-156.891263
FI,20.502738,-156.891364
FI,20.502933,-156.891389
FI,20.503325,-156.891437
FI,20.503521,-156.891461
FI,20.505088,-156.891645
FI,20.505283,-156.891667
FI,20.505675,-156.891711
FI,20.505871,-156.891732
FI,20.506656,-156.891815
FI,20.506852,-156.891835
FI,20.507244,-156.891875
FI,20.507441,-156.891894
FI,20.509011,-156.892041
FI,20.509207,-156.892059
FI,20.5096,-156.892094
FI,20.509796,-156.892111
FI,20.510582,-156.892176
FI,20.510779,-156.892191
FI,20.511172,-156.892221
FI,20.511368,-156.892236
FI,20.512941,-156.892347
FI,20.51311,-156.892359
FI,20.513448,-156.892381
FI,20.513617,-156.892392
FI,20.514294,-156.892433
FI,20.514463,-156.892443
FI,20.514801,-156.892462
FI,20.51497,-156.892471
FI,20.516324,-156.892539
FI,20.516493,-156.892548
FI,20.516832,-156.892563
FI,20.517001,-156.89257
FI,20.517678,-156.892598
FI,20.517847,-156.892605
FI,20.518186,-156.892617
FI,20.518355,-156.892622
FI,20.520007,-156.892673
FI,20.520389,-156.892684
FI,20.521025,-156.892699
FI,20.521407,-156.892706
FI,20.522553,-156.892724
FI,20.522941,-156.892729
FI,20.523523,-156.892734
FI,20.523657,-156.892735
FI,20.523924,-156.892736
FI,20.524123,-156.892736
FI,20.524489,-156.892735
FI,20.525124,-156.892731
FI,20.525506,-156.892727
FI,20.526671,-156.89271
FI,20.52706,-156.892703
FI,20.527707,-156.892689
FI,20.528096,-156.892679
FI,20.529725,-156.892631
FI,20.52989,-156.892626
FI,20.53022,-156.892615
FI,20.530385,-156.892609
FI,20.531045,-156.892583
FI,20.53121,-156.892576
FI,20.53154,-156.892562
FI,20.531705,-156.892554
FI,20.533025,-156.892489
FI,20.53319,-156.892481
FI,20.53352,-156.892463
FI,20.533685,-156.892454
FI,20.534344,-156.892415
FI,20.534509,-156.892405
FI,20.534839,-156.892384
FI,20.535004,-156.892373
FI,20.536577,-156.892266
FI,20.536773,-156.892252
FI,20.537166,-156.892223
FI,20.537363,-156.892207
FI,20.538149,-156.892145
FI,20.538345,-156.892128
FI,20.538738,-156.892095
FI,20.538934,-156.892077
FI,20.540505,-156.891933
FI,20.540701,-156.891915
FI,20.541094,-156.891876
FI,20.54129,-156.891857
FI,20.542074,-156.891776
FI,20.54227,-156.891755
FI,20.542662,-156.891712
FI,20.542858,-156.89169
FI,20.544425,-156.89151
FI,20.544621,-156.891487
FI,20.545011,-156.891439
FI,20.545207,-156.891415
FI,20.545988,-156.891316
FI,20.546183,-156.891291
FI,20.546573,-156.891239
FI,20.546768,-156.891213
FI,20.548327,-156.890997
FI,20.548522,-156.890969
FI,20.548912,-156.890913
FI,20.549107,-156.890884
FI,20.549885,-156.890767
FI,20.55008,-156.890737
FI,20.550517,-156.890669
FI,20.551113,-156.890592
FI,20.551309,-156.890566
FI,20.551702,-156.890514
FI,20.551898,-156.890488
FI,20.55289,-156.89035
FI,20.552891,-156.89049
FI,20.552894,-156.890767
FI,20.552901,-156.891229
FI,20.552905,-156.891507
FI,20.552911,-156.891847
FI,20.552913,-156.892219
FI,20.552914,-156.892412
FI,20.552922,-156.893187
FI,20.552924,-156.89338
FI,20.552929,-156.893768
FI,20.552933,-156.893961
FI,20.552962,-156.89551
FI,20.552971,-156.895897
FI,20.552993,-156.896671
FI,20.553006,-156.897058
FI,20.553065,-156.898606
FI,20.553082,-156.898993
FI,20.553118,-156.899766
FI,20.553139,-156.900153
FI,20.553227,-156.901699
FI,20.55325,-156.902078
FI,20.553301,-156.902837
FI,20.553326,-156.903193
FI,20.553397,-156.904141
FI,20.553412,-156.904386
FI,20.553426,-156.904599
FI,20.553449,-156.90495
FI,20.553463,-156.905169
FI,20.553474,-156.905331
FI,20.553506,-156.905877
FI,20.553521,-156.906126
FI,20.553552,-156.906622
FI,20.553569,-156.90687
FI,20.55364,-156.907896
FI,20.553659,-156.908152
FI,20.553698,-156.908664
FI,20.553718,-156.90892
FI,20.553759,-156.909416
FI,20.553785,-156.909729
FI,20.553831,-156.91025
FI,20.553859,-156.910563
FI,20.553946,-156.911501
FI,20.553976,-156.911813
FI,20.554027,-156.912334
FI,20.554058,-156.912646
FI,20.554157,-156.913605
FI,20.554143,-156.913932
FI,20.554132,-156.914231
FI,20.554114,-156.914729
FI,20.554104,-156.915028
FI,20.554076,-156.915925
FI,20.554067,-156.916224
FI,20.554054,-156.916722
FI,20.554047,-156.917023
FI,20.55402,-156.918302
FI,20.554011,-156.918802
FI,20.553999,-156.919553
FI,20.553993,-156.920051
FI,20.553989,-156.920424
FI,20.553982,-156.920565
FI,20.553954,-156.920982
FI,20.55394,-156.921191
FI,20.553837,-156.922861
FI,20.553825,-156.92307
FI,20.553801,-156.923488
FI,20.55379,-156.923697
FI,20.553747,-156.924532
FI,20.553737,-156.924741
FI,20.553718,-156.925159
FI,20.553709,-156.925368
FI,20.55364,-156.92704
FI,20.553632,-156.927249
FI,20.553617,-156.927667
FI,20.55361,-156.927876
FI,20.553584,-156.928713
FI,20.553578,-156.928922
FI,20.553567,-156.92934
FI,20.553563,-156.929549
FI,20.553527,-156.931275
FI,20.553522,-156.931589
FI,20.553514,-156.932059
FI,20.553512,-156.932189
FI,20.553498,-156.932312
FI,20.553454,-156.932606
FI,20.553433,-156.932753
FI,20.553349,-156.93334
FI,20.553329,-156.933479
FI,20.55329,-156.933759
FI,20.55327,-156.9339
FI,20.553135,-156.934894
FI,20.553008,-156.935839
FI,20.552979,-156.936059
FI,20.552922,-156.936497
FI,20.552894,-156.936716
FI,20.552687,-156.938395
FI,20.552661,-156.938605
FI,20.552612,-156.939025
FI,20.552587,-156.939235
FI,20.552492,-156.940076
FI,20.55247,-156.940274
FI,20.552428,-156.940671
FI,20.552407,-156.94087
FI,20.552358,-156.94134
FI,20.55232,-156.941688
FI,20.552296,-156.94191
FI,20.552259,-156.942259
FI,20.552237,-156.942467
FI,20.552202,-156.942804
FI,20.552181,-156.943012
FI,20.552146,-156.943359
FI,20.552126,-156.943568
FI,20.552086,-156.944208
FI,20.552074,-156.944405
FI,20.552033,-156.944751
FI,20.552004,-156.944957
FI,20.551908,-156.945998
FI,20.551888,-156.946207
FI,20.551855,-156.946554
FI,20.551838,-156.946763
FI,20.551787,-156.947388
FI,20.551775,-156.947598
FI,20.551751,-156.947949
FI,20.551733,-156.948193
FI,20.551724,-156.948398
FI,20.551706,-156.948707
FI,20.551695,-156.948904
FI,20.551689,-156.949124
FI,20.551596,-156.949833
FI,20.551579,-156.950066
FI,20.551547,-156.950531
FI,20.551531,-156.950764
FI,20.551412,-156.952625
FI,20.551398,-156.952858
FI,20.55137,-156.953324
FI,20.551357,-156.953557
FI,20.551309,-156.954489
FI,20.551297,-156.954722
FI,20.551275,-156.955188
FI,20.551265,-156.955421
FI,20.551234,-156.956173
FI,20.551222,-156.956486
FI,20.551203,-156.957009
FI,20.551193,-156.957322
FI,20.551164,-156.958263
FI,20.551155,-156.958576
FI,20.551142,-156.959099
FI,20.551134,-156.959412
FI,20.551112,-156.960489
FI,20.551107,-156.960803
FI,20.551099,-156.961326
FI,20.551095,-156.961639
FI,20.551085,-156.96258
FI,20.551082,-156.962894
FI,20.55108,-156.963417
FI,20.551079,-156.963731
FI,20.551079,-156.964485
FI,20.551079,-156.964589
FI,20.55108,-156.964851
FI,20.551082,-156.965374
FI,20.551085,-156.965688
FI,20.551094,-156.966629
FI,20.551099,-156.966943
FI,20.551107,-156.967466
FI,20.551112,-156.96778
FI,20.551134,-156.968857
FI,20.551142,-156.96917
FI,20.551155,-156.969692
FI,20.551164,-156.970006
FI,20.551193,-156.970946
FI,20.551203,-156.971259
FI,20.551222,-156.971781
FI,20.551234,-156.972095
FI,20.551267,-156.972899
FI,20.551281,-156.973212
FI,20.551305,-156.973735
FI,20.55132,-156.974049
FI,20.551369,-156.974998
FI,20.551389,-156.975362
FI,20.551423,-156.975967
FI,20.551445,-156.97633
FI,20.551501,-156.977205
FI,20.551516,-156.977453
FI,20.551677,-156.979927
FI,20.551704,-156.980312
FI,20.551761,-156.981081
FI,20.551791,-156.981465
FI,20.55192,-156.982999
FI,20.551954,-156.983383
FI,20.552026,-156.98415
FI,20.552063,-156.984533
FI,20.552235,-156.986196
FI,20.552257,-156.986404
FI,20.552302,-156.98682
FI,20.552325,-156.987028
FI,20.552419,-156.987859
FI,20.552443,-156.988066
FI,20.552492,-156.988482
FI,20.552518,-156.988689
FI,20.552723,-156.990348
FI,20.552749,-156.990556
FI,20.552803,-156.99097
FI,20.55283,-156.991177
FI,20.552941,-156.992006
FI,20.55297,-156.992213
FI,20.553027,-156.992627
FI,20.553057,-156.992834
FI,20.553304,-156.99454
FI,20.55335,-156.99485
FI,20.553427,-156.995368
FI,20.553475,-156.995678
FI,20.553619,-156.996609
FI,20.553669,-156.99692
FI,20.553752,-156.997439
FI,20.553795,-156.9977
FI,20.55382,-156.997856
FI,20.553872,-156.99816
FI,20.553959,-156.998672
FI,20.554013,-156.998979
FI,20.554176,-156.999902
FI,20.554231,-157.00021
FI,20.554324,-157.000722
FI,20.554381,-157.00103
FI,20.554697,-157.002723
FI,20.554774,-157.003123
FI,20.554933,-157.003924
FI,20.555014,-157.004324
FI,20.555346,-157.005921
FI,20.555431,-157.006321
FI,20.555606,-157.007119
FI,20.555695,-157.007518
FI,20.556214,-157.009783
FI,20.556291,-157.010114
FI,20.556437,-157.010768
FI,20.556513,-157.011101
FI,20.556668,-157.011767
FI,20.556746,-157.0121
FI,20.556954,-157.012963
FI,20.557029,-157.013267
FI,20.557154,-157.013774
FI,20.55723,-157.014078
FI,20.557383,-157.014689
FI,20.55746,-157.014991
FI,20.55759,-157.015494
FI,20.557669,-157.015796
FI,20.557907,-157.016701
FI,20.557987,-157.017003
FI,20.558122,-157.017504
FI,20.558203,-157.017805
FI,20.558532,-157.019005
FI,20.558616,-157.019307
FI,20.558756,-157.019809
FI,20.558841,-157.02011
FI,20.559099,-157.021012
FI,20.559186,-157.021313
FI,20.559331,-157.021813
FI,20.559419,-157.022113
FI,20.559599,-157.022718
FI,20.559688,-157.023016
FI,20.559838,-157.023514
FI,20.559929,-157.023812
FI,20.560205,-157.024706
FI,20.560297,-157.025003
FI,20.560452,-157.025499
FI,20.560546,-157.025796
FI,20.560924,-157.026978
FI,20.56102,-157.027275
FI,20.561181,-157.02777
FI,20.561278,-157.028067
FI,20.561572,-157.028955
FI,20.561671,-157.029251
FI,20.561836,-157.029744
FI,20.561937,-157.03004
FI,20.562129,-157.030601
FI,20.562162,-157.030696
FI,20.562245,-157.030939
FI,20.562415,-157.031426
FI,20.562518,-157.031718
FI,20.562829,-157.032597
FI,20.562934,-157.03289
FI,20.563109,-157.033378
FI,20.563215,-157.03367
FI,20.563641,-157.034833
FI,20.563748,-157.035125
FI,20.563929,-157.035612
FI,20.564038,-157.035903
FI,20.564368,-157.036777
FI,20.564479,-157.037068
FI,20.564665,-157.037552
FI,20.564777,-157.037843
FI,20.565006,-157.038429
FI,20.565119,-157.038719
FI,20.56531,-157.039201
FI,20.565425,-157.039491
FI,20.565773,-157.040357
FI,20.56589,-157.040645
FI,20.566086,-157.041125
FI,20.566204,-157.041413
FI,20.566677,-157.042556
FI,20.566796,-157.042842
FI,20.566997,-157.04332
FI,20.567118,-157.043606
FI,20.567483,-157.044463
FI,20.567606,-157.044748
FI,20.567811,-157.045223
FI,20.567935,-157.045507
FI,20.568187,-157.046082
FI,20.568313,-157.046367
FI,20.568523,-157.04684
FI,20.56865,-157.047124
FI,20.569034,-157.047974
FI,20.569162,-157.048257
FI,20.569378,-157.048728
FI,20.569508,-157.04901
FI,20.570026,-157.050127
FI,20.570146,-157.050385
FI,20.570348,-157.050815
FI,20.57047,-157.051073
FI,20.570837,-157.051844
FI,20.57096,-157.052101
FI,20.571166,-157.052529
FI,20.571292,-157.052789
FI,20.571409,-157.053028
FI,20.571545,-157.053306
FI,20.57161,-157.053439
FI,20.572062,-157.054373
FI,20.572207,-157.054671
FI,20.572462,-157.05519
FI,20.572616,-157.055502
FI,20.573056,-157.056386
FI,20.57316,-157.056594
FI,20.57337,-157.057009
FI,20.573475,-157.057216
FI,20.573899,-157.058042
FI,20.574006,-157.058248
FI,20.57422,-157.05866
FI,20.574328,-157.058866
FI,20.574788,-157.059739
FI,20.574953,-157.060049
FI,20.57523,-157.060566
FI,20.575401,-157.060883
FI,20.575495,-157.061056
FI,20.575628,-157.061299
FI,20.575695,-157.06142
FI,20.575968,-157.061913
FI,20.576036,-157.062036
FI,20.576173,-157.062282
FI,20.576242,-157.062405
FI,20.576798,-157.063394
FI,20.576938,-157.063641
FI,20.57722,-157.064134
FI,20.577361,-157.064379
FI,20.577931,-157.06536
FI,20.578075,-157.065604
FI,20.578363,-157.066092
FI,20.578508,-157.066336
FI,20.579092,-157.067307
FI,20.579165,-157.067428
FI,20.579312,-157.06767
FI,20.579386,-157.067791
FI,20.579681,-157.068275
FI,20.579755,-157.068395
FI,20.579904,-157.068636
FI,20.579978,-157.068757
FI,20.580845,-157.070152
FI,20.580934,-157.070294
FI,20.581113,-157.07058
FI,20.581203,-157.070722
FI,20.581563,-157.071291
FI,20.581654,-157.071433
FI,20.581835,-157.071717
FI,20.581926,-157.071859
FI,20.582143,-157.072196
FI,20.582256,-157.072379
FI,20.582459,-157.072704
FI,20.582866,-157.073351
FI,20.583071,-157.073674
FI,20.583898,-157.07496
FI,20.584106,-157.07528
FI,20.584525,-157.075918
FI,20.584737,-157.076237
FI,20.586439,-157.078771
FI,20.586653,-157.079087
FI,20.587084,-157.079717
FI,20.587302,-157.08003
FI,20.588177,-157.081279
FI,20.588397,-157.08159
FI,20.588841,-157.08221
FI,20.589064,-157.082519
FI,20.589403,-157.082983
FI,20.589792,-157.083531
FI,20.590003,-157.083826
FI,20.590356,-157.084317
FI,20.590569,-157.084611
FI,20.591175,-157.085442
FI,20.591318,-157.085637
FI,20.591606,-157.086026
FI,20.59175,-157.08622
FI,20.59233,-157.086995
FI,20.592475,-157.087188
FI,20.592768,-157.087573
FI,20.592914,-157.087765
FI,20.593541,-157.08858
FI,20.593765,-157.08887
FI,20.594141,-157.089353
FI,20.594334,-157.089599
FI,20.594443,-157.089737
FI,20.594623,-157.089963
FI,20.594934,-157.090353
FI,20.595121,-157.090587
FI,20.595694,-157.091296
FI,20.595885,-157.091533
FI,20.596206,-157.091925
FI,20.596398,-157.09216
FI,20.597469,-157.093459
FI,20.597599,-157.093616
FI,20.59786,-157.09393
FI,20.597991,-157.094086
FI,20.598517,-157.09471
FI,20.598649,-157.094865
FI,20.598913,-157.095176
FI,20.599046,-157.09533
FI,20.60011,-157.096565
FI,20.600243,-157.09672
FI,20.600511,-157.097027
FI,20.600645,-157.09718
FI,20.601184,-157.097791
FI,20.601319,-157.097944
FI,20.601589,-157.098248
FI,20.601725,-157.0984
FI,20.602814,-157.09961
FI,20.602951,-157.099761
FI,20.603225,-157.100062
FI,20.603362,-157.100212
FI,20.603913,-157.100811
FI,20.604051,-157.10096
FI,20.604328,-157.101258
FI,20.604467,-157.101407
FI,20.60558,-157.102591
FI,20.60572,-157.102739
FI,20.606,-157.103034
FI,20.60614,-157.103181
FI,20.606703,-157.103767
FI,20.606844,-157.103913
FI,20.607127,-157.104204
FI,20.607269,-157.104349
FI,20.608407,-157.105508
FI,20.608549,-157.105653
FI,20.608835,-157.105941
FI,20.608979,-157.106084
FI,20.609553,-157.106657
FI,20.609698,-157.1068
FI,20.609986,-157.107085
FI,20.610131,-157.107227
FI,20.611293,-157.108359
FI,20.611438,-157.1085
FI,20.61173,-157.108781
FI,20.611876,-157.108921
FI,20.612463,-157.109481
FI,20.61261,-157.10962
FI,20.612904,-157.109898
FI,20.613052,-157.110037
FI,20.614273,-157.111177
FI,20.614498,-157.111385
FI,20.614873,-157.111731
FI,20.615098,-157.111938
FI,20.615777,-157.112557
FI,20.616007,-157.112766
FI,20.616394,-157.113115
FI,20.616593,-157.113294
FI,20.61671,-157.113399
FI,20.616922,-157.113586
FI,20.61729,-157.113911
FI,20.617512,-157.114106
FI,20.618191,-157.114699
FI,20.618418,-157.114896
FI,20.618797,-157.115223
FI,20.619025,-157.115419
FI,20.620291,-157.116501
FI,20.620445,-157.116631
FI,20.620753,-157.116892
FI,20.620908,-157.117022
FI,20.621528,-157.117539
FI,20.621683,-157.117668
FI,20.621994,-157.117925
FI,20.62215,-157.118053
FI,20.6234,-157.119074
FI,20.623556,-157.119201
FI,20.62387,-157.119454
FI,20.624027,-157.11958
FI,20.624657,-157.120083
FI,20.624815,-157.120209
FI,20.625131,-157.120458
FI,20.62529,-157.120583
FI,20.62656,-157.121574
FI,20.626719,-157.121698
FI,20.627038,-157.121944
FI,20.627198,-157.122066
FI,20.627838,-157.122555
FI,20.627998,-157.122676
FI,20.62832,-157.122918
FI,20.628481,-157.123039
FI,20.629771,-157.124001
FI,20.629933,-157.124121
FI,20.630257,-157.124359
FI,20.630419,-157.124478
FI,20.631069,-157.124952
FI,20.631232,-157.125069
FI,20.631558,-157.125304
FI,20.631722,-157.125421
FI,20.633031,-157.126353
FI,20.633195,-157.126469
FI,20.633524,-157.1267
FI,20.633689,-157.126815
FI,20.634348,-157.127273
FI,20.634514,-157.127387
FI,20.634845,-157.127614
FI,20.63501,-157.127728
FI,20.636339,-157.128629
FI,20.636505,-157.128741
FI,20.636839,-157.128964
FI,20.637006,-157.129075
FI,20.637675,-157.129518
FI,20.637842,-157.129629
FI,20.638178,-157.129848
FI,20.638359,-157.12997
FI,20.63844,-157.130041
FI,20.638597,-157.130178
FI,20.638912,-157.130452
FI,20.639101,-157.130615
FI,20.640155,-157.131522
FI,20.640277,-157.131626
FI,20.640522,-157.131835
FI,20.640644,-157.131939
FI,20.641136,-157.132355
FI,20.641259,-157.132458
FI,20.641505,-157.132665
FI,20.641629,-157.132768
FI,20.642618,-157.133589
FI,20.642742,-157.133692
FI,20.64299,-157.133896
FI,20.643114,-157.133998
FI,20.643612,-157.134404
FI,20.643737,-157.134506
FI,20.643987,-157.134707
FI,20.644112,-157.134808
FI,20.645127,-157.135621
FI,20.645252,-157.135721
FI,20.645504,-157.135921
FI,20.645629,-157.13602
FI,20.646134,-157.136417
FI,20.64626,-157.136516
FI,20.646513,-157.136713
FI,20.646639,-157.136811
FI,20.647654,-157.137595
FI,20.647781,-157.137693
FI,20.648035,-157.137887
FI,20.648163,-157.137985
FI,20.648673,-157.138372
FI,20.648801,-157.138468
FI,20.649057,-157.138661
FI,20.649185,-157.138757
FI,20.649997,-157.139361
FI,20.650209,-157.139518
FI,20.650562,-157.139778
FI,20.650774,-157.139934
FI,20.651412,-157.1404
FI,20.651625,-157.140555
FI,20.651981,-157.140811
FI,20.652195,-157.140965
FI,20.653108,-157.141618
FI,20.653418,-157.141838
FI,20.653936,-157.142203
FI,20.654247,-157.142421
FI,20.655184,-157.143071
FI,20.655497,-157.143286
FI,20.65602,-157.143643
FI,20.656334,-157.143857
FI,20.657257,-157.144478
FI,20.657565,-157.144684
FI,20.658079,-157.145025
FI,20.658389,-157.145229
FI,20.659318,-157.145837
FI,20.659629,-157.146038
FI,20.660147,-157.146372
FI,20.660461,-157.146572
FI,20.661452,-157.1472
FI,20.661874,-157.147466
FI,20.662509,-157.147862
FI,20.662866,-157.148084
FI,20.663049,-157.148197
FI,20.663155,-157.148261
FI,20.663354,-157.148383
FI,20.663769,-157.148634
FI,20.664018,-157.148785
FI,20.664783,-157.149243
FI,20.665038,-157.149395
FI,20.665464,-157.149648
FI,20.66572,-157.149798
FI,20.667144,-157.15063
FI,20.667317,-157.150731
FI,20.667664,-157.150931
FI,20.667837,-157.15103
FI,20.668532,-157.151425
FI,20.668706,-157.151524
FI,20.669054,-157.15172
FI,20.669229,-157.151817
FI,20.670626,-157.152592
FI,20.670801,-157.152688
FI,20.671151,-157.15288
FI,20.671327,-157.152975
FI,20.67203,-157.153355
FI,20.672205,-157.153449
FI,20.672558,-157.153637
FI,20.672734,-157.15373
FI,20.674147,-157.154472
FI,20.674328,-157.154567
FI,20.674691,-157.154755
FI,20.674873,-157.154848
FI,20.6756,-157.15522
FI,20.675783,-157.155312
FI,20.676147,-157.155496
FI,20.67633,-157.155587
FI,20.677793,-157.156313
FI,20.677976,-157.156403
FI,20.678342,-157.156583
FI,20.678526,-157.156672
FI,20.679261,-157.157026
FI,20.679445,-157.157114
FI,20.679814,-157.157289
FI,20.679998,-157.157376
FI,20.681487,-157.158072
FI,20.681663,-157.158154
FI,20.682017,-157.158317
FI,20.682194,-157.158398
FI,20.682904,-157.15872
FI,20.683081,-157.1588
FI,20.683437,-157.158959
FI,20.683615,-157.159038
FI,20.68504,-157.159666
FI,20.685218,-157.159744
FI,20.685575,-157.159899
