lat,lon
21.654715,-157.689375
21.654449,-157.689174
21.654315,-157.689073
21.653253,-157.688275
21.65312,-157.688175
21.652854,-157.687977
21.65272,-157.687878
21.652186,-157.687484
21.652052,-157.687386
21.651784,-157.68719
21.65165,-157.687093
21.650574,-157.686315
21.65044,-157.686218
21.65017,-157.686025
21.650035,-157.685929
21.649494,-157.685545
21.649359,-157.68545
21.649087,-157.685259
21.648951,-157.685164
21.647863,-157.684407
21.647727,-157.684313
21.647454,-157.684125
21.647317,-157.684031
21.64677,-157.683658
21.646633,-157.683565
21.646358,-157.68338
21.646221,-157.683288
21.64512,-157.682552
21.644007,-157.681838
21.643698,-157.681633
21.642589,-157.680909
21.642455,-157.680821
21.642318,-157.680733
21.642005,-157.680533
21.641712,-157.680348
21.641565,-157.680254
21.641268,-157.680069
21.641046,-157.679933
21.640467,-157.679582
21.640299,-157.67948
21.639994,-157.679295
21.639825,-157.679194
21.6392,-157.67879
21.638843,-157.678572
21.63845,-157.678337
21.63745,-157.67774
21.637335,-157.677672
21.637056,-157.677507
21.636498,-157.67718
21.636163,-157.676985
21.635154,-157.676403
21.634817,-157.676211
21.634523,-157.676069
21.634444,-157.675795
21.634193,-157.674743
21.634109,-157.674393
21.633966,-157.673809
21.633879,-157.673458
21.633601,-157.672352
21.633483,-157.671888
21.633304,-157.67119
21.633184,-157.670731
21.633083,-157.670348
21.633013,-157.670081
21.632896,-157.669648
21.632826,-157.669388
21.632614,-157.66861
21.632542,-157.66835
21.632422,-157.667918
21.63235,-157.667659
21.631947,-157.666235
21.631898,-157.666063
21.631799,-157.665718
21.631749,-157.665546
21.631548,-157.664858
21.631498,-157.664686
21.631396,-157.664342
21.631344,-157.66417
21.63093,-157.662798
21.630878,-157.662627
21.630773,-157.662284
21.63072,-157.662113
21.630507,-157.661429
21.630453,-157.661258
21.630345,-157.660916
21.630291,-157.660745
21.629839,-157.659339
21.629757,-157.659085
21.629619,-157.658661
21.629536,-157.658407
21.629284,-157.657646
21.6292,-157.657395
21.62906,-157.656977
21.628977,-157.656732
21.628928,-157.656588
21.628841,-157.656334
21.628667,-157.655834
21.628563,-157.655534
21.628249,-157.654643
21.628143,-157.654346
21.627966,-157.653853
21.627859,-157.653557
21.62727,-157.651936
21.627198,-157.65174
21.627053,-157.651348
21.62698,-157.651153
21.626686,-157.650371
21.626612,-157.650175
21.626463,-157.649785
21.626388,-157.64959
21.625784,-157.648033
21.625708,-157.647839
21.625555,-157.64745
21.625478,-157.647256
21.625168,-157.646481
21.62509,-157.646288
21.624933,-157.645901
21.624854,-157.645708
21.624219,-157.644166
21.624139,-157.643973
21.623978,-157.643588
21.623897,-157.643396
21.623571,-157.642629
21.62349,-157.642437
21.623325,-157.642054
21.623242,-157.641863
21.622575,-157.640336
21.622491,-157.640145
21.622323,-157.639764
21.622238,-157.639574
21.621896,-157.638814
21.621811,-157.638624
21.621638,-157.638246
21.621551,-157.638056
21.620853,-157.636545
21.620766,-157.636356
21.620589,-157.635979
21.620501,-157.635791
21.620144,-157.63504
21.620054,-157.634852
21.619874,-157.634477
21.619784,-157.63429
21.619055,-157.632795
21.618963,-157.632609
21.618779,-157.632236
21.618687,-157.63205
21.618315,-157.631307
21.618221,-157.631122
21.618034,-157.630751
21.617939,-157.630566
21.617157,-157.629043
21.617014,-157.628768
21.6168,-157.628356
21.616658,-157.628086
21.616373,-157.627547
21.616231,-157.627283
21.615951,-157.626773
21.615689,-157.626305
21.615508,-157.625963
21.615329,-157.625628
21.615047,-157.625102
21.614939,-157.624901
21.614762,-157.624575
21.614412,-157.624023
21.614262,-157.623719
21.61401,-157.623273
21.613919,-157.623105
21.613738,-157.622769
21.613638,-157.622585
21.613112,-157.621657
21.613012,-157.621485
21.612809,-157.621141
21.612707,-157.62097
21.612481,-157.620589
21.612403,-157.620458
21.612282,-157.620263
21.611877,-157.619616
21.61167,-157.619286
21.611293,-157.618617
21.611058,-157.618217
21.610188,-157.616773
21.609745,-157.616056
21.607846,-157.613053
21.607727,-157.612866
21.607487,-157.612492
21.607367,-157.612305
21.606884,-157.61156
21.606763,-157.611375
21.606519,-157.611004
21.606397,-157.610819
21.605415,-157.609342
21.605291,-157.609157
21.605044,-157.60879
21.604919,-157.608606
21.60442,-157.607874
21.604295,-157.607691
21.604043,-157.607326
21.603917,-157.607145
21.603791,-157.606965
21.603675,-157.606799
21.60348,-157.606523
21.603364,-157.606357
21.603012,-157.605862
21.602895,-157.605697
21.602699,-157.605423
21.602581,-157.605258
21.601931,-157.604355
21.601852,-157.604246
21.601694,-157.604027
21.601614,-157.603918
21.601296,-157.603483
21.601216,-157.603374
21.601056,-157.603157
21.600976,-157.603048
21.600334,-157.602182
21.600254,-157.602074
21.600093,-157.601858
21.600012,-157.601751
21.599688,-157.60132
21.599607,-157.601212
21.599444,-157.600998
21.599363,-157.600891
21.598689,-157.600008
21.598567,-157.599849
21.598364,-157.599586
21.59824,-157.599425
21.597818,-157.59888
21.597549,-157.598534
21.597394,-157.598337
21.59731,-157.598231
21.597055,-157.597908
21.596628,-157.597372
21.596346,-157.597018
21.595677,-157.596188
21.595464,-157.595925
21.59511,-157.595491
21.594897,-157.595231
21.594256,-157.594454
21.594041,-157.594195
21.593683,-157.593766
21.593467,-157.593508
21.592814,-157.592736
21.592582,-157.592464
21.592194,-157.59201
21.591961,-157.591739
21.591257,-157.590928
21.591021,-157.590656
21.590624,-157.590205
21.590383,-157.589932
21.589573,-157.589022
21.589234,-157.588642
21.58914,-157.588537
21.588958,-157.588335
21.588866,-157.588234
21.588509,-157.58784
21.58842,-157.587742
21.58824,-157.587546
21.588151,-157.587448
21.587399,-157.586631
21.587132,-157.586343
21.586687,-157.585866
21.586419,-157.58558
21.585528,-157.584639
21.585422,-157.584528
21.58521,-157.584305
21.585103,-157.584194
21.584677,-157.583751
21.58457,-157.58364
21.584356,-157.58342
21.584249,-157.583309
21.583389,-157.582431
21.583282,-157.582321
21.583066,-157.582102
21.582958,-157.581993
21.582525,-157.581557
21.582416,-157.581449
21.582199,-157.581232
21.58209,-157.581124
21.581217,-157.58026
21.581108,-157.580152
21.580889,-157.579937
21.580779,-157.57983
21.580339,-157.579402
21.580229,-157.579296
21.580008,-157.579083
21.579898,-157.578976
21.579012,-157.578128
21.578901,-157.578022
21.578678,-157.577811
21.578567,-157.577706
21.578121,-157.577286
21.578009,-157.577181
21.577785,-157.576972
21.577673,-157.576868
21.576746,-157.57601
21.576579,-157.575856
21.5763,-157.5756
21.576133,-157.575447
21.57563,-157.574989
21.575466,-157.57484
21.575193,-157.574594
21.575038,-157.574455
21.574933,-157.574361
21.574742,-157.57419
21.57437,-157.573861
21.574148,-157.573665
21.57349,-157.573087
21.57327,-157.572896
21.572903,-157.572578
21.572683,-157.572387
21.571478,-157.571353
21.571331,-157.571228
21.571038,-157.570979
21.570891,-157.570855
21.570302,-157.57036
21.570155,-157.570237
21.569859,-157.569991
21.569711,-157.569869
21.568524,-157.568892
21.568375,-157.568771
21.568077,-157.568528
21.567928,-157.568408
21.567329,-157.567926
21.567179,-157.567806
21.566879,-157.567567
21.566728,-157.567448
21.565522,-157.566498
21.565371,-157.56638
21.565069,-157.566144
21.564917,-157.566026
21.564309,-157.565558
21.564157,-157.565441
21.563852,-157.565209
21.5637,-157.565093
21.562475,-157.56417
21.562322,-157.564055
21.562015,-157.563826
