lat,lon
21.351686,-156.709452
21.351644,-156.709166
21.351572,-156.70869
21.351528,-156.708405
21.351395,-156.70755
21.35135,-156.707266
21.351274,-156.706793
21.351229,-156.706513
21.351203,-156.70636
21.351159,-156.706098
21.35107,-156.705577
21.351016,-156.705265
21.350852,-156.704333
21.350797,-156.704022
21.350703,-156.703505
21.350646,-156.703195
21.350329,-156.701493
21.35029,-156.701287
21.350211,-156.700875
21.350171,-156.700669
21.350008,-156.699846
21.349967,-156.69964
21.349884,-156.699229
21.349842,-156.699023
21.3495,-156.697381
21.349457,-156.697176
21.349369,-156.696766
21.349325,-156.696561
21.349146,-156.695741
21.349101,-156.695537
21.349009,-156.695128
21.348962,-156.694923
21.348587,-156.693289
21.34854,-156.693085
21.348444,-156.692677
21.348396,-156.692473
21.3482,-156.691658
21.34815,-156.691454
21.34805,-156.691048
21.348,-156.690844
21.347591,-156.689219
21.34754,-156.689016
21.347435,-156.688611
21.347383,-156.688408
21.34717,-156.687598
21.347117,-156.687395
21.347008,-156.686991
21.346954,-156.686789
21.346512,-156.685174
21.346456,-156.684972
21.346344,-156.684569
21.346287,-156.684368
21.346058,-156.683563
21.346,-156.683362
21.345884,-156.68296
21.345825,-156.682759
21.34535,-156.681155
21.345291,-156.680954
21.34517,-156.680554
21.345109,-156.680354
21.344864,-156.679554
21.344802,-156.679355
21.344677,-156.678956
21.344614,-156.678756
21.344091,-156.677114
21.343995,-156.676817
21.343835,-156.676322
21.343738,-156.676025
21.343445,-156.675136
21.343347,-156.674842
21.343183,-156.674353
21.343086,-156.674066
21.343034,-156.673915
21.342947,-156.673662
21.342774,-156.673162
21.342669,-156.672863
21.342355,-156.671974
21.34225,-156.671678
21.342073,-156.671185
21.341966,-156.67089
21.341376,-156.669273
21.341304,-156.669077
21.341159,-156.668686
21.341086,-156.668491
21.340792,-156.66771
21.340718,-156.667515
21.340569,-156.667126
21.340494,-156.666931
21.33989,-156.665377
21.339814,-156.665183
21.339661,-156.664795
21.339584,-156.664602
21.339274,-156.663828
21.339196,-156.663635
21.33904,-156.663249
21.338961,-156.663057
21.338325,-156.661517
21.338245,-156.661325
21.338084,-156.660941
21.338003,-156.660749
21.337678,-156.659983
21.337596,-156.659792
21.337431,-156.65941
21.337348,-156.659219
21.336681,-156.657695
21.336597,-156.657504
21.336429,-156.657124
21.336344,-156.656934
21.336003,-156.656176
21.335917,-156.655987
21.335744,-156.655609
21.335658,-156.65542
21.33496,-156.653911
21.334872,-156.653723
21.334695,-156.653347
21.334607,-156.653159
21.33425,-156.652408
21.33416,-156.652221
21.334062,-156.652018
21.333952,-156.651787
21.333772,-156.651413
21.333681,-156.651226
21.332953,-156.649734
21.332861,-156.649548
21.332677,-156.649176
21.332585,-156.64899
21.332213,-156.648249
21.332119,-156.648064
21.331931,-156.647694
21.331837,-156.647509
21.331054,-156.645989
21.330912,-156.645714
21.330674,-156.645258
21.33053,-156.644984
21.330098,-156.644165
21.329954,-156.643895
21.329715,-156.643447
21.329574,-156.643186
21.329498,-156.643046
21.32937,-156.64281
21.329116,-156.642347
21.328964,-156.642071
21.328509,-156.641252
21.328356,-156.640979
21.328102,-156.640526
21.327948,-156.640255
21.327104,-156.638772
21.327001,-156.638592
21.326794,-156.638234
