Lon,Lat
-152.105620844,21.696676049
-152.117168233,21.709442881
-152.128785657,21.72215479
-152.139542061,21.733808064
-152.146521748,21.743637333
-152.156478252,21.757526866
-152.166510735,21.771369331
-152.176618898,21.785164093
-152.186802742,21.798910888
-152.197061772,21.812609451
-152.207395889,21.826259331
-152.217804795,21.839860266
-152.228288292,21.853411713
-152.238846084,21.866913501
-152.249477872,21.880365272
-152.260183558,21.893766578
-152.270962746,21.907117155
-152.281815238,21.920416555
-152.292740736,21.933664514
-152.303738943,21.946860675
-152.31480976,21.960004774
-152.325952692,21.973096273
-152.33716764,21.986134998
-152.348454306,21.999120503
-152.35141993,22.002509921
-152.361961773,22.014888899
-152.373179495,22.027927895
-152.384468836,22.040913775
-152.395829797,22.053846184
-152.407261782,22.066724675
-152.418764793,22.079549076
-152.430338334,22.092318848
-152.441982207,22.10503382
-152.453696114,22.117693638
-152.465479858,22.130297946
-152.477333042,22.142846389
-152.489255369,22.155338705
-152.501246641,22.16777454
-152.513306561,22.180153538
-152.525434733,22.192475344
-152.537381428,22.204490089
-152.53892219,22.206048242
-152.551119405,22.218312779
-152.563384278,22.230519514
-152.575716609,22.242668091
-152.588116103,22.25475834
-152.600582362,22.266789724
-152.61311509,22.278762164
-152.625713989,22.290675214
-152.638378762,22.302528612
-152.651109113,22.314321913
-152.663904743,22.326055038
-152.676765256,22.337727542
-152.689690356,22.349339071
-152.702679844,22.360889363
-152.715733225,22.372378248
-152.719029607,22.375260799
-152.725662884,22.381204074
-152.738654948,22.39275464
-152.751711004,22.404243719
-152.764830655,22.415671052
-152.778013704,22.42703619
-152.791259656,22.438338875
-152.804568411,22.449578935
-152.817939374,22.460755925
-152.831372349,22.471869585
-152.844867037,22.482919653
-152.858423043,22.493905867
-152.872040069,22.504827874
-152.881216683,22.512124742
-152.89047403,22.519769376
-152.903972978,22.530819899
-152.917533144,22.541806497
-152.931154429,22.552728907
-152.944836339,22.56358687
-152.958578575,22.574380123
-152.967956873,22.581669778
